Loading ...



file changed,removing cache [04b916889d1e01190c127aaea25102b8 != None]
len fTblCache: 0
len virtualOffs: 5095
end: 264085504


"Name","FunctionTable offset","FunctionTable Store offset"
"nActOtomo::TalkStandIdle",0x0000000142d101b8,0x0000000143b03ba8
"cWwiseLayoutInfo",0x0000000142e5a2c8,0x0000000143b45fc8
"cZoneContentsEmAreaData",0x0000000142c6d860,0x0000000143adf318
"nPrim::nMaterial::Distortion",0x0000000142eb9950,0x000000014482ce68
"cAsyncReader::WorkerThread",0x0000000143572e48,0x000000014485c508
"nHmAction::cActStandUp",0x0000000142d31cb0,0x0000000143b0a660
"cpThroughCheckDoubleFloor",0x0000000142b60a50,0x0000000143a483d0
"nEmAI::LifeLostBehavior",0x0000000142c6fdb8,0x0000000143adfd40
"nNetwork::ProtocolBroadcast",0x0000000142ef6ee0,0x0000000144834188
"nPlCamAct::cCatKartEnd",0x0000000142c60718,0x0000000143a96488
"nPlTransition::cTarzanRopeForceEnd",0x0000000142d8a7a8,0x0000000143b23608
"nCollision::cGeometryExpansion",0x0000000142ea5fe0,0x0000000144828fc0
"nQuestFSM::CheckGuideLevelEm",0x0000000142d8f660,0x0000000143b25b70
"nNpcAction::cActBallistaBase",0x0000000142d84398,0x0000000143b21258
"cInputMouseEventBase",0x0000000142b1ff98,0x0000000143a38608
"nActEmCommon::IdleWaitBase",0x0000000142cf5c38,0x0000000143afa168
"rStoryNpcTalk",0x0000000142da7d18,0x0000000143b2bb40
"uSdlFilter",0x0000000142d2c3b8,0x0000000143b09aa8
"cQuestDataXML",0x0000000142c68ab0,0x0000000143a97b38
"nHmAction::cActBallistaEnd",0x0000000142d31ee0,0x0000000143b0f018
"cLeadersMission",0x0000000142b39258,0x0000000143a3bef0
"nHmTransition::cWpTurn",0x0000000142bdef70,0x0000000143a858a0
"rLchList",0x0000000142da2d18,0x0000000143b2a718
"uGUIHudGauge::cConditionControl",0x0000000142e11af8,0x0000000143b40c08
"nNpcAI::PackTalkBehavior",0x0000000142d88ef8,0x0000000143b226e8
"rGimmickAppearance",0x0000000142da0968,0x0000000143b29d08
"nHmAction::cActUseItemSyousanzaiDirt",0x0000000142d34b18,0x0000000143b0e288
"cQuestRem",0x0000000142c68ce8,0x0000000143a97ba8
"nEmDtTune::cEmUniqueParamBase",0x0000000142d27458,0x0000000143b07428
"nQuestFSM::MultiTransformSet",0x0000000142d8ed78,0x0000000143b26190
"nExpedition::Party",0x0000000142bd99b0,0x0000000143a847d8
"nQuestFSM::SetSchedulerID",0x0000000142d8f690,0x0000000143b24be8
"cStoryNpcFlagData",0x0000000142c6ae48,0x0000000143a985a8
"uTimelineShell",0x0000000142e52e20,0x0000000143b45328
"rCameraShake",0x0000000142d9b878,0x0000000143b28a28
"uMhGUI",0x0000000142e338e8,0x0000000143b42b90
"cButtonGuideSignData",0x0000000142b126c0,0x0000000143a349c8
"nKeyboardPad::ConfigPcData",0x0000000142be3e88,0x0000000143a87b68
"rASkillData",0x0000000142d99f80,0x0000000143b284b0
"cEquipSearchFilter",0x0000000142b23998,0x0000000143a39f38
"nEffect::nTimelineParam::ScaleAnim",0x0000000142e9f828,0x0000000144827c98
"cExcelOutputData",0x0000000142b23ff8,0x0000000143a3a0c0
"sMhZone",0x0000000142db7c80,0x0000000143b2e348
"nActOtomo::SideStepBase",0x0000000142d116b0,0x0000000143b02d38
"uPanoramaCamera",0x0000000142eb3cd8,0x000000014482beb8
"nHmTransition::cActionPhase",0x0000000142d4cd70,0x0000000143b12728
"uGUIStackText",0x0000000142e20ab0,0x0000000143b41a98
"nMhEffect::ParentEmissive",0x0000000142be9360,0x0000000143a87f10
"nHmAction::Bust::cCloseMap",0x0000000142d49a18,0x0000000143b104b8
"nHmAction::cActJump",0x0000000142d366f8,0x0000000143b0bcb0
"nHmTransition::cYokuryuWarp",0x0000000142bdc1b0,0x0000000143a857f0
"uMhBaseModelInstanceTakeOver",0x0000000142db4808,0x0000000143b2df20
"cUserData",0x0000000142c6bb80,0x0000000143a9b7c0
"cWpTutoBaseActDataXML",0x0000000142b61860,0x0000000143a48b40
"nEffect::TypeLightning::Branch",0x0000000142ef4f40,0x0000000144833718
"cAISvNavWayPathFinding",0x0000000142e92f28,0x00000001448251b8
"cNpcSet",0x0000000142dac590,0x0000000143b2cd38
"nActOtomo::ShieldTurn",0x0000000142d12348,0x0000000143b043c0
"cPacketPlJoinSync",0x0000000142bee240,0x0000000143a8ae88
"nQuestFSM::QuestClearFlag",0x0000000142d8f2a0,0x0000000143b24fd8
"cVoiceControl",0x0000000142c6c6e8,0x0000000143adeac8
"uPlayer",0x0000000142e42840,0x0000000143b43858
"rUnitResource",0x0000000142da9198,0x0000000143b2c448
"uOtomoWeapon",0x0000000142e42520,0x0000000143b43818
"cPacketPlDmgCatch",0x0000000142d974d0,0x0000000143b27980
"cGUIObjEffect",0x0000000142b36650,0x0000000143a3b7f0
"cDLCContent",0x0000000142b13548,0x0000000143a35178
"nHmTransition::cSwampIn",0x0000000142d4d738,0x0000000143b11180
"nPlTransition::cSougankyouEnd",0x0000000142d897d8,0x0000000143b23250
"uGUIEquipFilterResult",0x0000000142c19a20,0x0000000143a923a8
"nActOtomo::ReachGimmick",0x0000000142d125b8,0x0000000143b02bb0
"uConstraint",0x0000000142ea2ff0,0x00000001448284c0
"cEmPaintManager",0x0000000142b21e98,0x0000000143a39480
"cActMiddleFaceupStandup",0x0000000142d33dc0,0x0000000143b0bfc0
"nActOtomo::ReadyInCamp",0x0000000142d12bd0,0x0000000143b01d08
"nActOtomo::Hide",0x0000000142d111a8,0x0000000143b02ad0
"cGUIIcon",0x0000000142b33920,0x0000000143a3b2a8
"cpEmsMeatInterrupt",0x0000000142b39920,0x0000000143a3c210
"cLifeSimGroupRoundInfo",0x0000000142c39128,0x0000000143a93ee8
"nNpcAction::cActLookBottom",0x0000000142d84458,0x0000000143b218b0
"rEyeLookAt",0x0000000142d9f628,0x0000000143b29b08
"nPlTransition::cSleepToWakeupFromItem",0x0000000142d89a70,0x0000000143b23288
"nNpcAction::cActComeOn",0x0000000142d84560,0x0000000143b20e30
"cAIPointerBuffer",0x0000000142e91f50,0x0000000144824d40
"nActPugee::GetAngry",0x0000000142b590b0,0x0000000143a47c70
"nNetwork::ProtocolStandard::Queue",0x0000000142ef6e78,0x0000000144834118
"rAIConditionTree::VariableNode",0x0000000142ea4e20,0x0000000144828bd0
"cEmCommonParam",0x0000000142d9dac0,0x0000000143b29390
"cASkillDataXML",0x0000000142b11c18,0x0000000143a344f0
"rGimmickCommonData",0x0000000142da0a98,0x0000000143b29d78
"rAIConditionTree::ConstEnumNode",0x0000000142ea4ca0,0x0000000144828d58
"sLightLinker",0x0000000142db18b0,0x0000000143b2db40
"cPacketOtomoHealResult",0x0000000142bec7a0,0x0000000143a8a1d8
"nPlCamAct::cGoldTorrent",0x0000000142c60000,0x0000000143a96a70
"cLimitBreakMaterialBase",0x0000000142b20478,0x0000000143a38808
"nActGmFishBase::MyHouseToFood",0x0000000142d0f070,0x0000000143b018d8
"uColorCubeOverrider",0x0000000142df6998,0x0000000143b3f4e0
"cAttackParamPlShell",0x0000000142b11ec8,0x0000000143a34640
"nPlCamAct::cInputWait",0x0000000142c60128,0x0000000143a95bc8
"uGUIEquipSkillGem",0x0000000142c1a6d0,0x0000000143a92450
"nQuestFSM::OpenGalleryFromDemoNo",0x0000000142d903d8,0x0000000143b262a8
"nHmAction::cActRideAttackS",0x0000000142d35948,0x0000000143b0d220
"uGUICursorPC",0x0000000142c16a98,0x0000000143a921e0
"nActOtomo::ShieldGuard",0x0000000142d10b40,0x0000000143b042a8
"nActEmCommon::DamageQuicksandSlideFall",0x0000000142cf4b38,0x0000000143afb7b8
"nPlCamAct::cQuestBoard",0x0000000142c60938,0x0000000143a95ab0
"cNpcTalkController",0x0000000142c39858,0x0000000143a94410
"rMotionFilterRev",0x0000000142da43f0,0x0000000143b2ab10
"cGUIQuestSelectRanking",0x0000000142b1e538,0x0000000143a37e40
"uPutFootRope",0x0000000142e44288,0x0000000143b43a70
"cPacketEmShellBreakableDamage",0x0000000142bebf50,0x0000000143a89de8
"rContinueSetting::ListWeapon",0x0000000142bf0b68,0x0000000143a8c190
"nHmAction::cActEventEndLoop",0x0000000142d340d0,0x0000000143b0a0e8
"cButtonGuidePriorityData",0x0000000142b123d8,0x0000000143a34918
"nEffect::MhEffectDecalBehavior",0x0000000142d7cea8,0x0000000143b20430
"uInterpolationCamera",0x0000000142e2f358,0x0000000143b422a0
"nHm::cItemHealParam",0x0000000142c71410,0x0000000143ae0488
"nQuestFSM::CameraInSight",0x0000000142d8ec08,0x0000000143b24868
"rMeetingData::Setting",0x0000000142bf3f00,0x0000000143a8cf90
"uScholarFaceModel",0x0000000142c0a518,0x0000000143a913e8
"nActOtomo::QuestTalkEnd",0x0000000142d10af8,0x0000000143b03c18
"rAIConditionTree::ConstStringNode",0x0000000142ea4c68,0x0000000144828d20
"nActPugee::cActPugeeBase",0x0000000142b591c8,0x0000000143a47688
"nHmAction::cActDamageS",0x0000000142d37180,0x0000000143b0bee0
"nNpc::RandomSet",0x0000000142d7fef0,0x0000000143b20990
"nEmDtTune::cTransitionCaution",0x0000000142d276a0,0x0000000143b088f0
"nHmAction::cActCampFoodEat",0x0000000142bdb6c8,0x0000000143a85000
"cPlantItem",0x0000000142b5a570,0x0000000143a47ee8
"nHmAction::Bust::cActOtomoOrder",0x0000000142d49210,0x0000000143b107c8
"Vignetting",0x0000000142d2c010,0x0000000143b09878
"uShellThrower",0x0000000142e52138,0x0000000143b451d0
"nQuestFSM::QuestClear",0x0000000142d8e560,0x0000000143b24248
"nPlTransition::cWallGrabStart",0x0000000142d8a428,0x0000000143b22cd8
"nTimelineParam::cCharaMotion",0x0000000142bd8a90,0x0000000143a84310
"nNpc::TalkPattern",0x0000000142da4a48,0x0000000143b2ac60
"cSRecRusultAward",0x0000000142bf78f8,0x0000000143a8dc40
"nActPugee::CarryEnd",0x0000000142b59368,0x0000000143a47b58
"MtCipherStream",0x0000000142e83878,0x00000001448236d0
"nHmTransition::cThroughTreeReaction",0x0000000142bdc398,0x0000000143a85668
"rUIColorTable",0x0000000142da87e0,0x0000000143b2be98
"cEmTargetRepopInfo",0x0000000142b22120,0x0000000143a39608
"cConditionAccumulator",0x0000000142c3cca0,0x0000000143a95090
"uShellPlGunner",0x0000000142e4f3c0,0x0000000143b44d70
"nQuestFSM::NpcCannonSet",0x0000000142d90540,0x0000000143b25828
"nEffect::ExternRotateAnim",0x0000000142eac918,0x000000014482ac90
"nActEmCommon::SleepUniqueConditionCancel",0x0000000142cf65c0,0x0000000143afaa60
"cPlFilterController",0x0000000142c63e28,0x0000000143a96ce8
"nAISubsystem::cAIListenerHierarchicalPlanningControllerForFlushSafe",0x0000000142eac0f0,0x000000014482aa88
"cGUIInstText",0x0000000142eecb78,0x00000001448307d8
"cGUILoadTexture",0x0000000142b1c308,0x0000000143a379e0
"rEffectProvider::EffectMotSeqParam",0x0000000142e98c40,0x00000001448266b0
"nHmAction::cActWpWallRunJump",0x0000000142d47d88,0x0000000143b0fc28
"nHm::cSlidingSpeedParam",0x0000000142c71360,0x0000000143ae0450
"nHmAction::cActRopeDangle",0x0000000142d36548,0x0000000143b0d488
"nQuestFSM::StoryNo",0x0000000142d902f8,0x0000000143b24e88
"nCollision::cScrGeometryParam",0x0000000142ef8a48,0x0000000144834858
"nActGmFishBase::MyHouseJump",0x0000000142d0f130,0x0000000143b01910
"nPlCamAct::cArmWrestling",0x0000000142c60080,0x0000000143a96610
"nDraw::Scene",0x0000000142ebe7f0,0x000000014482df00
"nActEmCommon::DivingWarpDown",0x0000000142cf4e98,0x0000000143afb400
"rLoadTipsMapData",0x0000000142bf3c90,0x0000000143a8ce40
"cLifeSimRoundInfo",0x0000000142c39110,0x0000000143a93eb0
"nHmAction::Bust::cSlingerReload",0x0000000142d49010,0x0000000143b100c8
"nEmDtTune::cGroundTractorParam",0x0000000142d272c8,0x0000000143b08a40
"uWeaponSub",0x0000000142e53ea0,0x0000000143b454b8
"nHmAction::cActCreepStart",0x0000000142d35590,0x0000000143b0a7b0
"MtBlockAllocator",0x0000000142e823b0,0x0000000144823618
"uGUINoteRight",0x0000000142c2b130,0x0000000143a93108
"nHmAction::cActSlidingSign",0x0000000142d34678,0x0000000143b0a318
"cEquipCustomXML",0x0000000142b238a0,0x0000000143a39ec8
"nHm::cMoveBankParam",0x0000000142c71458,0x0000000143ae01e8
"nQuestFSM::QuestTimer",0x0000000142d90130,0x0000000143b255f8
"nTimelineParam::AnimalFly",0x0000000142d19c68,0x0000000143b050b0
"cPacketSysAllianceNoSyncHost",0x0000000142bef6c0,0x0000000143a8b860
"uEnvRock",0x0000000142df5770,0x0000000143b3f120
"cGUIHudBowControl::cBowLVControl",0x0000000142b32838,0x0000000143a3b118
"nNpcAction::cActTalkEndTurn",0x0000000142d835d0,0x0000000143b20ce0
"cPacketPlASkillEnd",0x0000000142beda70,0x0000000143a8aad0
"nEffect::RenderTarget",0x0000000142efaab8,0x0000000144834fb0
"nHmTransition::cWallGrabStart",0x0000000142d4d628,0x0000000143b115e0
"nEmDtTune::cKoyasiData",0x0000000142d27670,0x0000000143b078f8
"cAISvDynamicPathFinding::TraceManagement::Trace",0x0000000142eee7d0,0x0000000144831aa8
"nHmAction::cActDamageCatch",0x0000000142d32890,0x0000000143b0ca08
"cEmRepopManager",0x0000000142b220d8,0x0000000143a39528
"cpJointParent",0x0000000142c3d240,0x0000000143a952c0
"cpEmHoldEmManager::CoolDownTimer",0x0000000142b397d8,0x0000000143a3c1a0
"ButtonIcon",0x00000000d9c91781,
"nActOtomo::EmCombinationIdle",0x0000000142d11160,0x0000000143b040b0
"uPointLight",0x0000000142e95eb0,0x0000000144825cb8
"nActEmCommon::SleepEnd",0x0000000142cf5460,0x0000000143afab08
"uSdlDistanceFog",0x0000000142d2bfa8,0x0000000143b09bf8
"nActPugee::TurnToTarget",0x0000000142b59050,0x0000000143a47810
"nHmAction::cActCampFoodMenuSelect",0x0000000142bdb5e8,0x0000000143a84f90
"cGuildcardOpenDataXML",0x0000000142b1c278,0x0000000143a379a8
"cPlRefEmCamParam::cTargetLockonCamParam",0x0000000142c64720,0x0000000143a96e78
"nHmAction::cActCampFoodIdle",0x0000000142bdb5b8,0x0000000143a84f58
"nActOtomo::SniffStart",0x0000000142d10b28,0x0000000143b01fa8
"cMhSystem",0x0000000142c395d0,0x0000000143a940e0
"nAISubsystem::cAIMovementComponentParams",0x0000000142eabc98,0x000000014482a810
"cGUIObjTextureSet",0x0000000142e8c990,0x00000001448243e0
"cShopList",0x0000000142c6a900,0x0000000143a981d0
"cOtStarvingSetter",0x0000000142dac910,0x0000000143b2d400
"cArmorSeriesXML",0x0000000142b11ac8,0x0000000143a34410
"ComboParts",0x0000000142b618f8,0x0000000143a48b78
"uGUIItemMakeShortcut",0x0000000142c22100,0x0000000143a92a50
"uGUICommonSubtitle",0x0000000142e07fd8,0x0000000143b40558
"nPlCamAct::cTentIn",0x0000000142c60c00,0x0000000143a96300
"uCaptureEnemy",0x0000000142bfef20,0x0000000143a90810
"cGUIPlTalisman",0x0000000142b381d8,0x0000000143a3bc88
"cpAIPathTraceManager::cPathResult",0x0000000142c3b4e8,0x0000000143a94ad8
"cpEmHoldEmManager",0x0000000142b397f0,0x0000000143a3c1d8
"rGraphicsOptionPresetIni",0x0000000142aaade8,0x0000000143a32f00
"cPlCamActionBase",0x0000000142c63b28,0x0000000143a96c30
"rUnitResource::BoolUnitProperty",0x0000000142da91d8,0x0000000143b2c0c8
"cDebugItemsXML",0x0000000142b131d0,0x0000000143a34f40
"nActOtomo::SlingerOff",0x0000000142d11600,0x0000000143b035f8
"nHmAction::cActFaceupToWorm",0x0000000142d35800,0x0000000143b0da70
"cPacketSysRecordSync",0x0000000142d97da8,0x0000000143b27de0
"nGUI::TextureAtlas",0x0000000142ef7d00,0x00000001448344d8
"nHmAction::cActItemPresent",0x0000000142d35868,0x0000000143b0f168
"cOtomoHealActTbl",0x0000000142b21228,0x0000000143a38ed0
"rModelPartsInfo",0x0000000142da3d90,0x0000000143b2a918
"rAIConditionTree::TreeInfo",0x0000000142ea4d00,0x0000000144828d90
"rLoadTipsData",0x0000000142bf3bb8,0x0000000143a8ce08
"cImeControl",0x0000000142c387c8,0x0000000143a939e0
"main",0x0000000149e12936,
"nMhGUI::TalkTargetFilter",0x0000000142d7e1f8,0x0000000143b20638
"nHmAction::cActCannonShoot",0x0000000142d35600,0x0000000143b0e4f0
"nPlTransition::cTraceFoundEnd",0x0000000142d8a2f0,0x0000000143b22f08
"nNpcAction::cActExpeditionIdle",0x0000000142d83a50,0x0000000143b22020
"sLightLinker::FilterSdlHolder",0x0000000142db1830,0x0000000143b2dad0
"nPlTransition::cCancelMove",0x0000000142d8a678,0x0000000143b22878
"rUnitResource::FloatUnitProperty",0x0000000142da8b90,0x0000000143b2c170
"nHmAction::cActWallSlingerOff",0x0000000142d34990,0x0000000143b0b578
"nNetwork::SearchKeyListPtr",0x0000000142ef5f90,0x0000000144833bd0
"cPacketOtomoFollow",0x0000000142bec730,0x0000000143a8a1a0
"cRandomNpcSetter",0x0000000142dac8a0,0x0000000143b2cde0
"cpScrHitCheck",0x0000000142c67c60,0x0000000143a977b0
"uGUIHudTargetCamera",0x0000000142e18288,0x0000000143b41258
"uShellNut",0x0000000142e4d638,0x0000000143b44a88
"uGUIEquipPlMenu",0x0000000142e0f1c8,0x0000000143b40870
"nHmTransition::cClimbPoleBottomFall",0x0000000142d4c0f8,0x0000000143b11b20
"rDistRailCamera",0x0000000142bf5558,0x0000000143a8d508
"ObjectLight",0x0000000142d78c18,0x0000000143b20038
"cAISubsystemComponentControllerMultiProcess",0x0000000142eaa4c0,0x000000014482a1c0
"cSessionBinaryQuest",0x0000000142c69408,0x0000000143a97ef0
"cUnit",0x0000000142e8c790,0x0000000144824028
"nHmAction::cActDamageFlashStun",0x0000000142d35048,0x0000000143b0c030
"uSpeedTreeInstanceTakeOver",0x0000000142efde48,0x0000000144836690
"cGuideInsectParamXml",0x0000000142b32598,0x0000000143a3af58
"nNpcAction::cActNearPl",0x0000000142d83f00,0x0000000143b20fb8
"nActEmCommon::TakeOffZakoBase",0x0000000142cf5bc8,0x0000000143afb940
"nHmAction::cActDamageSmash",0x0000000142d32ba0,0x0000000143b0bf50
"nCollision::cGeometryJoint",0x0000000142ea6050,0x0000000144828ff8
"cItemShortcutPreset",0x0000000142b1fd08,0x0000000143a384f0
"nEmDtTune::cRandomPartsChange",0x0000000142b228b8,0x0000000143a398a8
"nHmAction::Bust::cOpenHunterNote",0x0000000142d498c8,0x0000000143b10480
"rShellTable",0x0000000142da75b8,0x0000000143b2b948
"rCameraSetting",0x0000000142d9b638,0x0000000143b289f0
"nAnimation::Tree::MixerNode",0x0000000142eecf30,0x00000001448308b8
"uSdlColorCorrect",0x0000000142d2be38,0x0000000143b09b18
"cGUIComboActionPanel",0x0000000142b19ea8,0x0000000143a37370
"nHmAction::cActArmWrestlingWin",0x0000000142d32d28,0x0000000143b0f280
"nQuestFSM::EventFlag",0x0000000142d8fc28,0x0000000143b24558
"nPlTransition::cTarzanJump",0x0000000142d8a2b8,0x0000000143b23598
"cSRecExtraEmSync",0x0000000142bf7720,0x0000000143a8db98
"VelocityModifier",0x0000000142effdd0,0x0000000144837068
"rUnitResource::EventUnitProperty",0x0000000142da9020,0x0000000143b2c2c0
"nNpcAction::cActRunStartBase",0x0000000142d83e28,0x0000000143b21610
"rAI::TaskPerformanceInfo",0x0000000142eef720,0x0000000144832680
"cSetFishArea::cFishSetParam",0x0000000142dac488,0x0000000143b2d010
"rNpcWeaponList",0x0000000142bf46e8,0x0000000143a8d188
"nEmAI::CombatFindBehavior",0x0000000142c6ef50,0x0000000143adfa30
"cpEmCautionCheck",0x0000000142c3c510,0x0000000143a94dc0
"uCnsRotateAxisZ",0x0000000142dd5060,0x0000000143b33868
"nEffect::ExternTypeRibbon",0x0000000142eac900,0x000000014482ae88
"nNpcAction::cActPushCart",0x0000000142d84058,0x0000000143b20dc0
"uSkyModelOverrider",0x0000000142df69f8,0x0000000143b3f390
"nPlant::PlantItem",0x0000000142be9ad0,0x0000000143a88780
"uGUIHDRSetting",0x0000000142c1e4a8,0x0000000143a92730
"TestUnregisteredType",0x000000019294bf60,
"cGUIFontFilterTextureBlend",0x0000000142ec0608,0x000000014482e818
"uBindBaseModelNoInstance",0x0000000142dd1618,0x0000000143b33150
"cGUIPlSeriesSkill",0x0000000142b37638,0x0000000143a3bba8
"cAIConditionTree::ConstEnumWorkNode",0x0000000142ea47b0,0x0000000144828a48
"uCnsNBIK",0x0000000142dd4b30,0x0000000143b33750
"cAttackParamPlBase",0x0000000142b11e60,0x0000000143a34608
"aCredit",0x0000000142aacc80,0x0000000143a33218
"aPlayable",0x0000000142b0f230,0x0000000143a33388
"rStoryTargetData",0x0000000142bf67a0,0x0000000143a8d7a8
"cRepeatPadAccel",0x0000000142c691b0,0x0000000143a97d68
"uGUICommonTextOperation",0x0000000142e08480,0x0000000143b40590
"uBoardLightness::Board",0x0000000142dd2780,0x0000000143b33358
"cGUIVarFloat",0x0000000142eec9d0,0x0000000144830768
"nHmAction::cActTarzanToTarzan",0x0000000142d32488,0x0000000143b0d728
"nActOtomo::NotifyOtasuke",0x0000000142d12360,0x0000000143b04c80
"nPlCamAct::cWindTravel",0x0000000142c60f48,0x0000000143a96798
"cGUIGuildCardSetting",0x0000000142b1ab98,0x0000000143a375b8
"uCnsTinyChain",0x0000000142e9e970,0x0000000144827838
"cMeetingData",0x0000000142bf3ff8,0x0000000143a8cf58
"nHmAction::cActThroughTreeBack",0x0000000142d35880,0x0000000143b0d648
"nActEmCommon::RideRageCrash",0x0000000142cf4f80,0x0000000143afb010
"nQuestFSM::GetMonsterResearchScene",0x0000000142d90310,0x0000000143b25a20
"uWwiseTrigger::cTriggerGroupManager",0x0000000142e59d48,0x0000000143b45e78
"nZone::cContentsPool::cContentsList",0x0000000142ea12e8,0x00000001448281b0
"nPlCamAct::cRideEndure",0x0000000142c60408,0x0000000143a95810
"cGunUniqueDataXML",0x0000000142c33b20,0x0000000143a93770
"nActOtomo::Idle",0x0000000142d12588,0x0000000143b01a68
"cWwiseContainer::ContainerInfo",0x0000000142e97658,0x0000000144826038
"sInputTextWin",0x0000000142e5bed0,0x0000000143b46350
"nActOtomo::MaskOtasukeIdle",0x0000000142d10ea0,0x0000000143b04dd0
"cTerrainPoint",0x0000000142dac600,0x0000000143b2d080
"cGUISoundParam::AnimationData",0x0000000142c335e0,0x0000000143a935e8
"cPlantFertilizer",0x0000000142b5a488,0x0000000143a47e78
"nHmAction::cActSingleMotion",0x0000000142d47ce0,0x0000000143b0f678
"MtClipboardStream",0x0000000142e80808,0x00000001448231c0
"cEmDamageAction",0x0000000142d9dca8,0x0000000143b29400
"nHmTransition::cThroughTreeBase",0x0000000142bdc158,0x0000000143a85588
"nNpcAction::cActEatLoop",0x0000000142d83628,0x0000000143b21140
"nActOtomo::SetBomb",0x0000000142d110b8,0x0000000143b04510
"nQuestFSM::NpcActionPosSet",0x0000000142d8ee18,0x0000000143b25198
"wwise::FileList",0x0000000142efd6e8,0x00000001448364a8
"nWp::cWpOffOffsetParam",0x0000000142e5a668,0x0000000143b46070
"rItemData",0x0000000142da1a18,0x0000000143b2a210
"nPlTransition::cOpenMapFromEggBaseAction",0x0000000142d8a638,0x0000000143b23838
"nPlCamAct::cGuideInsect",0x0000000142c60460,0x0000000143a95a40
"InfiniteData",0x0000000142d78f08,0x0000000143b1fcf0
"nHmAction::cActMoveTurnLR",0x0000000142d47d70,0x0000000143b0f8a8
"aMidashinami",0x0000000142aac160,0x0000000143a33170
"nZone::ShapeInfoPanel",0x0000000142ea11b0,0x0000000144828140
"nActEmCommon::DyingSleep",0x0000000142cf49b8,0x0000000143afaa98
"uShellPlFlash",0x0000000142e4eb28,0x0000000143b44c90
"cpIKCtrl::cIKManager",0x0000000142c3ceb8,0x0000000143a95170
"nAISubsystem::cAIReplierActionControllerForActionCommand",0x0000000142ef5bf0,0x00000001448339d8
"uGimmickModel",0x0000000142df8828,0x0000000143b3f6e8
"cEmGroupSetterHolder",0x0000000142dac768,0x0000000143b2d5c0
"cEnemyMiniInfo",0x0000000142b191c0,0x0000000143a36f10
"nEffect::UVControl",0x0000000142ef4b00,0x0000000144833670
